	MSSubClass	MSZoning	LotFrontage	LotArea	Street	Alley	LotShape	LandContour	Utilities	LotConfig	LandSlope	Neighborhood	Condition1	Condition2	BldgType	HouseStyle	OverallQual	OverallCond	YearBuilt	YearRemodAdd	RoofStyle	RoofMatl	Exterior1st	Exterior2nd	MasVnrType	MasVnrArea	ExterQual	ExterCond	Foundation	BsmtQual	BsmtCond	BsmtExposure	BsmtFinType1	BsmtFinSF1	BsmtFinType2	BsmtFinSF2	BsmtUnfSF	TotalBsmtSF	Heating	HeatingQC	CentralAir	Electrical	1stFlrSF	2ndFlrSF	LowQualFinSF	GrLivArea	BsmtFullBath	BsmtHalfBath	FullBath	HalfBath	BedroomAbvGr	KitchenAbvGr	KitchenQual	TotRmsAbvGrd	Functional	Fireplaces	FireplaceQu	GarageType	GarageYrBlt	GarageFinish	GarageCars	GarageArea	GarageQual	GarageCond	PavedDrive	WoodDeckSF	OpenPorchSF	EnclosedPorch	3SsnPorch	ScreenPorch	PoolArea	PoolQC	Fence	MiscFeature	MiscVal	MoSold	YrSold	SaleType	SaleCondition
902	60.0	3.0	63.0	7875.0	1.0	0.0	3.0	3.0	3.0	4.0	2.0	8.0	2.0	2.0	0.0	5.0	7.0	5.0	2003.0	2003.0	1.0	1.0	12.0	13.0	2.0	0.0	3.0	2.0	2.0	4.0	3.0	1.0	1.0	0.0	1.0	0.0	783.0	783.0	1.0	4.0	1.0	5.0	807.0	702.0	0.0	1509.0	0.0	0.0	2.0	1.0	3.0	1.0	3.0	8.0	7.0	1.0	4.0	1.0	2003.0	3.0	2.0	393.0	3.0	3.0	2.0	0.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	7.0	2006.0	8.0	4.0
903	20.0	3.0	50.0	14859.0	1.0	0.0	2.0	1.0	3.0	1.0	2.0	8.0	2.0	2.0	0.0	2.0	7.0	5.0	2006.0	2006.0	3.0	1.0	12.0	13.0	1.0	27.0	3.0	2.0	2.0	4.0	3.0	1.0	1.0	0.0	1.0	0.0	1670.0	1670.0	1.0	4.0	1.0	5.0	1670.0	0.0	0.0	1670.0	0.0	0.0	2.0	0.0	3.0	1.0	3.0	7.0	7.0	1.0	4.0	1.0	2006.0	2.0	3.0	690.0	3.0	3.0	2.0	144.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	8.0	2006.0	6.0	5.0
904	20.0	3.0	57.2	6173.0	1.0	0.0	2.0	3.0	3.0	4.0	2.0	19.0	2.0	2.0	0.0	2.0	5.0	6.0	1967.0	1967.0	1.0	1.0	6.0	14.0	1.0	75.0	2.0	2.0	1.0	3.0	3.0	1.0	6.0	599.0	1.0	0.0	277.0	876.0	1.0	2.0	1.0	5.0	902.0	0.0	0.0	902.0	0.0	0.0	1.0	0.0	3.0	1.0	2.0	6.0	7.0	0.0	0.0	1.0	1967.0	1.0	1.0	288.0	3.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	8.0	2007.0	8.0	4.0
905	20.0	3.0	80.0	9920.0	1.0	0.0	3.0	3.0	3.0	4.0	2.0	12.0	2.0	2.0	0.0	2.0	5.0	5.0	1954.0	1954.0	1.0	1.0	6.0	6.0	4.0	110.0	2.0	2.0	1.0	3.0	3.0	1.0	3.0	354.0	2.0	290.0	412.0	1056.0	1.0	2.0	1.0	5.0	1063.0	0.0	0.0	1063.0	1.0	0.0	1.0	0.0	3.0	1.0	2.0	6.0	7.0	0.0	0.0	1.0	1954.0	2.0	1.0	280.0	3.0	3.0	2.0	0.0	0.0	164.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	2.0	2010.0	8.0	4.0
906	20.0	3.0	116.0	13501.0	1.0	0.0	2.0	3.0	3.0	0.0	2.0	21.0	2.0	2.0	0.0	2.0	8.0	5.0	2006.0	2006.0	1.0	1.0	12.0	13.0	4.0	208.0	3.0	2.0	2.0	4.0	3.0	1.0	6.0	63.0	1.0	0.0	1560.0	1623.0	1.0	4.0	1.0	5.0	1636.0	0.0	0.0	1636.0	1.0	0.0	2.0	0.0	3.0	1.0	3.0	8.0	7.0	1.0	4.0	1.0	2006.0	2.0	3.0	865.0	3.0	3.0	2.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	2007.0	8.0	4.0
907	50.0	3.0	86.0	11500.0	1.0	0.0	2.0	3.0	3.0	4.0	2.0	6.0	2.0	2.0	0.0	0.0	7.0	7.0	1936.0	1987.0	1.0	1.0	3.0	3.0	2.0	0.0	3.0	2.0	1.0	4.0	3.0	1.0	3.0	223.0	1.0	0.0	794.0	1017.0	1.0	3.0	1.0	5.0	1020.0	1037.0	0.0	2057.0	0.0	0.0	1.0	1.0	3.0	1.0	3.0	6.0	7.0	1.0	4.0	1.0	1936.0	3.0	1.0	180.0	2.0	3.0	2.0	0.0	0.0	0.0	0.0	322.0	0.0	0.0	0.0	1.0	0.0	6.0	2006.0	8.0	4.0
908	20.0	3.0	78.8	8885.0	1.0	0.0	2.0	0.0	3.0	4.0	1.0	11.0	2.0	2.0	0.0	2.0	5.0	5.0	1983.0	1983.0	1.0	1.0	6.0	6.0	2.0	0.0	2.0	2.0	1.0	4.0	3.0	3.0	4.0	301.0	5.0	324.0	239.0	864.0	1.0	2.0	1.0	5.0	902.0	0.0	0.0	902.0	1.0	0.0	1.0	0.0	2.0	1.0	2.0	5.0	7.0	0.0	0.0	1.0	1983.0	1.0	2.0	484.0	3.0	3.0	2.0	164.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	6.0	2006.0	8.0	4.0
909	60.0	3.0	149.0	12589.0	1.0	0.0	1.0	3.0	3.0	4.0	2.0	8.0	2.0	2.0	0.0	5.0	6.0	5.0	2005.0	2005.0	1.0	1.0	12.0	13.0	2.0	0.0	3.0	2.0	2.0	4.0	3.0	1.0	1.0	0.0	1.0	0.0	742.0	742.0	1.0	4.0	1.0	5.0	742.0	742.0	0.0	1484.0	0.0	0.0	2.0	1.0	3.0	1.0	3.0	8.0	7.0	1.0	4.0	1.0	2005.0	3.0	2.0	390.0	3.0	3.0	2.0	36.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	2009.0	8.0	4.0
910	90.0	3.0	80.0	11600.0	1.0	0.0	3.0	3.0	3.0	0.0	2.0	12.0	1.0	2.0	2.0	5.0	5.0	5.0	1960.0	1960.0	1.0	1.0	8.0	8.0	1.0	361.0	2.0	2.0	1.0	3.0	3.0	1.0	3.0	443.0	1.0	0.0	662.0	1105.0	1.0	2.0	1.0	4.0	1105.0	1169.0	0.0	2274.0	0.0	0.0	2.0	0.0	5.0	2.0	2.0	12.0	7.0	0.0	0.0	5.0	1960.0	1.0	2.0	480.0	3.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	2010.0	8.0	4.0
911	20.0	3.0	75.2	9286.0	1.0	0.0	2.0	3.0	3.0	1.0	1.0	5.0	2.0	2.0	0.0	2.0	5.0	7.0	1977.0	1989.0	1.0	1.0	6.0	10.0	2.0	0.0	2.0	2.0	1.0	4.0	4.0	3.0	5.0	196.0	1.0	0.0	1072.0	1268.0	1.0	2.0	1.0	5.0	1268.0	0.0	0.0	1268.0	0.0	0.0	1.0	1.0	3.0	1.0	3.0	5.0	7.0	0.0	0.0	5.0	1978.0	1.0	1.0	252.0	3.0	3.0	2.0	173.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	10.0	2009.0	8.0	4.0
912	30.0	4.0	51.0	6120.0	1.0	0.0	3.0	3.0	3.0	4.0	2.0	3.0	2.0	2.0	0.0	2.0	5.0	7.0	1925.0	1950.0	1.0	1.0	8.0	8.0	2.0	0.0	2.0	2.0	0.0	3.0	3.0	1.0	3.0	489.0	1.0	0.0	279.0	768.0	1.0	2.0	0.0	5.0	1015.0	0.0	0.0	1015.0	0.0	0.0	1.0	0.0	3.0	1.0	2.0	6.0	6.0	0.0	0.0	5.0	1925.0	1.0	1.0	450.0	3.0	3.0	2.0	0.0	0.0	112.0	0.0	120.0	0.0	0.0	3.0	3.0	620.0	7.0	2006.0	8.0	0.0
913	90.0	2.0	82.0	6270.0	1.0	0.0	3.0	1.0	3.0	4.0	2.0	6.0	2.0	2.0	2.0	5.0	5.0	6.0	1949.0	1950.0	1.0	1.0	8.0	8.0	2.0	0.0	2.0	2.0	1.0	3.0	3.0	1.0	4.0	284.0	1.0	0.0	717.0	1001.0	1.0	2.0	0.0	4.0	1001.0	1001.0	0.0	2002.0	0.0	0.0	2.0	0.0	4.0	2.0	2.0	8.0	7.0	0.0	0.0	0.0	1949.0	1.0	3.0	871.0	3.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	8.0	2007.0	8.0	4.0
914	160.0	1.0	30.0	3000.0	1.0	2.0	3.0	3.0	3.0	4.0	2.0	21.0	2.0	2.0	4.0	5.0	6.0	5.0	2009.0	2009.0	1.0	1.0	12.0	13.0	4.0	76.0	3.0	2.0	2.0	4.0	3.0	3.0	6.0	294.0	1.0	0.0	318.0	612.0	1.0	4.0	1.0	5.0	612.0	612.0	0.0	1224.0	0.0	0.0	2.0	1.0	2.0	1.0	3.0	4.0	7.0	0.0	0.0	5.0	2009.0	2.0	2.0	528.0	3.0	3.0	2.0	0.0	234.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	2009.0	6.0	5.0
915	160.0	4.0	21.0	2001.0	1.0	0.0	3.0	3.0	3.0	4.0	2.0	10.0	2.0	2.0	3.0	5.0	4.0	5.0	1970.0	1970.0	1.0	1.0	5.0	5.0	1.0	80.0	2.0	2.0	1.0	3.0	3.0	1.0	1.0	0.0	1.0	0.0	546.0	546.0	1.0	1.0	1.0	5.0	546.0	546.0	0.0	1092.0	0.0	0.0	1.0	1.0	3.0	1.0	2.0	6.0	7.0	0.0	0.0	1.0	1970.0	1.0	1.0	286.0	3.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	2007.0	8.0	4.0
916	20.0	0.0	50.0	9000.0	1.0	0.0	3.0	3.0	3.0	4.0	2.0	9.0	2.0	2.0	0.0	2.0	2.0	3.0	1949.0	1950.0	1.0	1.0	0.0	0.0	2.0	0.0	2.0	2.0	1.0	3.0	3.0	3.0	4.0	50.0	1.0	0.0	430.0	480.0	1.0	2.0	0.0	4.0	480.0	0.0	0.0	480.0	1.0	0.0	0.0	0.0	1.0	1.0	2.0	4.0	7.0	0.0	0.0	5.0	1958.0	1.0	1.0	308.0	3.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	10.0	2006.0	8.0	0.0
917	20.0	3.0	84.8	17140.0	1.0	0.0	3.0	3.0	3.0	4.0	2.0	7.0	2.0	2.0	0.0	2.0	4.0	6.0	1956.0	1956.0	1.0	1.0	12.0	13.0	2.0	0.0	2.0	2.0	1.0	3.0	3.0	1.0	5.0	1059.0	1.0	0.0	75.0	1134.0	1.0	4.0	1.0	4.0	1229.0	0.0	0.0	1229.0	0.0	0.0	1.0	0.0	3.0	1.0	2.0	6.0	7.0	0.0	0.0	1.0	1956.0	2.0	1.0	284.0	3.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	2009.0	8.0	4.0
918	60.0	3.0	103.0	13125.0	1.0	0.0	2.0	3.0	3.0	0.0	2.0	20.0	2.0	2.0	0.0	5.0	7.0	5.0	1991.0	1991.0	1.0	1.0	6.0	6.0	2.0	0.0	3.0	2.0	2.0	5.0	3.0	2.0	4.0	48.0	6.0	634.0	422.0	1104.0	1.0	4.0	1.0	5.0	912.0	1215.0	0.0	2127.0	1.0	0.0	2.0	1.0	4.0	1.0	3.0	8.0	7.0	1.0	3.0	1.0	1991.0	2.0	3.0	833.0	3.0	3.0	2.0	72.0	192.0	224.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	11.0	2007.0	8.0	4.0
919	20.0	3.0	87.0	11029.0	1.0	0.0	2.0	3.0	3.0	0.0	2.0	12.0	2.0	2.0	0.0	2.0	6.0	8.0	1958.0	2002.0	3.0	1.0	8.0	8.0	2.0	0.0	4.0	2.0	1.0	4.0	3.0	1.0	5.0	528.0	4.0	411.0	245.0	1184.0	1.0	4.0	1.0	5.0	1414.0	0.0	0.0	1414.0	1.0	0.0	1.0	0.0	3.0	1.0	2.0	6.0	6.0	1.0	3.0	1.0	1990.0	1.0	2.0	601.0	3.0	3.0	2.0	0.0	51.0	0.0	0.0	190.0	0.0	0.0	0.0	1.0	0.0	5.0	2008.0	8.0	4.0
920	60.0	3.0	70.0	8462.0	1.0	0.0	2.0	3.0	3.0	4.0	2.0	20.0	2.0	2.0	0.0	5.0	6.0	5.0	1994.0	1994.0	1.0	1.0	6.0	6.0	1.0	105.0	3.0	3.0	2.0	4.0	4.0	1.0	6.0	814.0	1.0	0.0	114.0	928.0	1.0	4.0	1.0	5.0	936.0	785.0	0.0	1721.0	0.0	1.0	2.0	1.0	3.0	1.0	3.0	7.0	7.0	0.0	0.0	1.0	1994.0	2.0	2.0	471.0	3.0	3.0	2.0	300.0	87.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	7.0	2007.0	8.0	4.0
921	90.0	3.0	67.0	8777.0	1.0	0.0	3.0	3.0	3.0	4.0	2.0	7.0	1.0	2.0	2.0	0.0	5.0	7.0	1900.0	2003.0	1.0	1.0	8.0	8.0	2.0	0.0	2.0	2.0	1.0	3.0	3.0	1.0	5.0	1084.0	1.0	0.0	188.0	1272.0	1.0	3.0	1.0	5.0	1272.0	928.0	0.0	2200.0	2.0	0.0	2.0	2.0	4.0	2.0	2.0	9.0	7.0	0.0	0.0	6.0	1890.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	9.0	2008.0	8.0	4.0
922	20.0	3.0	65.0	10237.0	1.0	0.0	3.0	3.0	3.0	4.0	2.0	8.0	6.0	2.0	0.0	2.0	6.0	5.0	2005.0	2006.0	1.0	1.0	12.0	13.0	2.0	0.0	3.0	2.0	2.0	4.0	3.0	1.0	6.0	28.0	1.0	0.0	1288.0	1316.0	1.0	4.0	1.0	5.0	1316.0	0.0	0.0	1316.0	0.0	0.0	2.0	0.0	3.0	1.0	3.0	6.0	7.0	1.0	4.0	1.0	2005.0	3.0	2.0	397.0	3.0	3.0	2.0	100.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	1.0	0.0	10.0	2006.0	6.0	5.0
923	120.0	3.0	50.0	8012.0	1.0	0.0	3.0	3.0	3.0	4.0	2.0	20.0	2.0	2.0	4.0	2.0	6.0	5.0	1993.0	1994.0	1.0	1.0	9.0	10.0	2.0	0.0	3.0	2.0	2.0	4.0	3.0	1.0	2.0	165.0	6.0	841.0	598.0	1604.0	1.0	4.0	1.0	5.0	1617.0	0.0	0.0	1617.0	1.0	0.0	2.0	0.0	2.0	1.0	3.0	5.0	7.0	1.0	2.0	1.0	1993.0	2.0	2.0	533.0	3.0	3.0	2.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	7.0	2008.0	8.0	4.0
924	20.0	3.0	79.0	10240.0	1.0	0.0	3.0	3.0	3.0	4.0	2.0	14.0	2.0	2.0	0.0	2.0	6.0	6.0	1980.0	1980.0	1.0	1.0	9.0	10.0	1.0	157.0	2.0	3.0	1.0	4.0	3.0	1.0	4.0	625.0	2.0	1061.0	0.0	1686.0	1.0	2.0	1.0	5.0	1686.0	0.0	0.0	1686.0	1.0	0.0	2.0	0.0	3.0	1.0	2.0	7.0	7.0	1.0	3.0	1.0	1980.0	1.0	2.0	612.0	3.0	3.0	2.0	384.0	131.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0	2006.0	8.0	4.0
925	20.0	3.0	56.4	15611.0	1.0	0.0	2.0	3.0	3.0	0.0	2.0	14.0	2.0	2.0	0.0	2.0	5.0	6.0	1977.0	1977.0	1.0	1.0	12.0	13.0	2.0	0.0	2.0	2.0	2.0	4.0	3.0	3.0	5.0	767.0	2.0	93.0	266.0	1126.0	1.0	2.0	1.0	5.0	1126.0	0.0	0.0	1126.0	0.0	1.0	2.0	0.0	3.0	1.0	4.0	6.0	7.0	0.0	0.0	1.0	1977.0	2.0	2.0	540.0	3.0	3.0	2.0	180.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	2008.0	8.0	0.0
926	60.0	3.0	93.0	11999.0	1.0	0.0	3.0	3.0	3.0	4.0	2.0	16.0	2.0	2.0	0.0	5.0	8.0	5.0	2003.0	2004.0	3.0	1.0	12.0	13.0	1.0	340.0	3.0	2.0	2.0	4.0	3.0	1.0	1.0	0.0	1.0	0.0	1181.0	1181.0	1.0	4.0	1.0	5.0	1234.0	1140.0	0.0	2374.0	0.0	0.0	2.0	1.0	4.0	1.0	4.0	10.0	7.0	1.0	4.0	3.0	2003.0	3.0	3.0	656.0	3.0	3.0	2.0	104.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0	2007.0	8.0	4.0
927	60.0	3.0	76.0	9900.0	1.0	0.0	3.0	3.0	3.0	4.0	2.0	14.0	1.0	2.0	0.0	5.0	7.0	5.0	1968.0	1968.0	1.0	1.0	8.0	8.0	1.0	342.0	2.0	2.0	1.0	3.0	3.0	1.0	4.0	552.0	1.0	0.0	280.0	832.0	1.0	3.0	1.0	5.0	1098.0	880.0	0.0	1978.0	0.0	0.0	2.0	1.0	4.0	1.0	2.0	9.0	7.0	1.0	4.0	1.0	1968.0	2.0	2.0	486.0	3.0	3.0	2.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	2008.0	8.0	4.0
928	20.0	3.0	83.2	11838.0	1.0	0.0	3.0	3.0	3.0	4.0	2.0	5.0	2.0	2.0	0.0	2.0	8.0	5.0	2001.0	2001.0	3.0	1.0	12.0	13.0	2.0	0.0	3.0	2.0	2.0	4.0	3.0	3.0	1.0	0.0	1.0	0.0	1753.0	1753.0	1.0	4.0	1.0	5.0	1788.0	0.0	0.0	1788.0	0.0	0.0	2.0	0.0	3.0	1.0	4.0	7.0	7.0	1.0	3.0	1.0	2001.0	2.0	2.0	522.0	3.0	3.0	2.0	202.0	151.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	2009.0	8.0	4.0
929	60.0	3.0	71.6	13006.0	1.0	0.0	2.0	3.0	3.0	0.0	2.0	8.0	2.0	2.0	0.0	5.0	7.0	5.0	1997.0	1997.0	1.0	1.0	6.0	6.0	1.0	285.0	2.0	2.0	2.0	4.0	3.0	1.0	1.0	0.0	1.0	0.0	964.0	964.0	1.0	3.0	1.0	5.0	993.0	1243.0	0.0	2236.0	0.0	0.0	2.0	1.0	4.0	1.0	3.0	8.0	7.0	1.0	3.0	3.0	1997.0	3.0	2.0	642.0	3.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	11.0	2006.0	8.0	4.0
930	20.0	3.0	73.0	8925.0	1.0	0.0	2.0	1.0	3.0	4.0	2.0	23.0	2.0	2.0	0.0	2.0	8.0	5.0	2007.0	2007.0	1.0	1.0	12.0	13.0	2.0	0.0	3.0	2.0	2.0	4.0	3.0	3.0	6.0	16.0	1.0	0.0	1450.0	1466.0	1.0	4.0	1.0	5.0	1466.0	0.0	0.0	1466.0	0.0	0.0	2.0	0.0	3.0	1.0	3.0	7.0	7.0	0.0	0.0	1.0	2007.0	3.0	3.0	610.0	3.0	3.0	2.0	100.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	7.0	2009.0	8.0	4.0
931	20.0	3.0	70.0	9100.0	1.0	0.0	3.0	3.0	3.0	4.0	2.0	12.0	2.0	2.0	0.0	2.0	5.0	6.0	1965.0	1965.0	1.0	1.0	12.0	13.0	2.0	0.0	2.0	2.0	1.0	3.0	3.0	1.0	4.0	338.0	3.0	466.0	121.0	925.0	1.0	4.0	1.0	5.0	925.0	0.0	0.0	925.0	0.0	1.0	1.0	0.0	2.0	1.0	2.0	5.0	7.0	0.0	0.0	5.0	1965.0	1.0	1.0	429.0	3.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	7.0	2009.0	8.0	4.0
932	20.0	3.0	84.0	11670.0	1.0	0.0	2.0	3.0	3.0	0.0	2.0	21.0	8.0	2.0	0.0	2.0	9.0	5.0	2006.0	2006.0	3.0	1.0	12.0	7.0	4.0	302.0	4.0	2.0	2.0	5.0	4.0	1.0	1.0	0.0	1.0	0.0	1905.0	1905.0	1.0	4.0	1.0	5.0	1905.0	0.0	0.0	1905.0	0.0	0.0	2.0	0.0	3.0	1.0	4.0	8.0	7.0	1.0	4.0	1.0	2006.0	3.0	3.0	788.0	3.0	3.0	2.0	0.0	191.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	2007.0	8.0	4.0
933	20.0	3.0	63.0	8487.0	1.0	0.0	3.0	3.0	3.0	2.0	2.0	5.0	2.0	2.0	0.0	2.0	7.0	5.0	2004.0	2004.0	1.0	1.0	12.0	13.0	1.0	210.0	3.0	2.0	2.0	4.0	3.0	3.0	6.0	20.0	1.0	0.0	1480.0	1500.0	1.0	4.0	1.0	5.0	1500.0	0.0	0.0	1500.0	0.0	0.0	2.0	0.0	3.0	1.0	3.0	6.0	7.0	0.0	0.0	1.0	2004.0	2.0	2.0	570.0	3.0	3.0	2.0	192.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	8.0	2009.0	8.0	4.0
934	20.0	3.0	313.0	27650.0	1.0	0.0	1.0	1.0	3.0	4.0	1.0	12.0	3.0	2.0	0.0	2.0	7.0	7.0	1960.0	2007.0	0.0	5.0	13.0	14.0	2.0	0.0	2.0	2.0	1.0	4.0	3.0	4.0	6.0	425.0	1.0	0.0	160.0	585.0	1.0	4.0	1.0	5.0	2069.0	0.0	0.0	2069.0	1.0	0.0	2.0	0.0	4.0	1.0	3.0	9.0	7.0	1.0	4.0	1.0	1960.0	2.0	2.0	505.0	3.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	11.0	2008.0	8.0	4.0
935	30.0	3.0	52.0	5825.0	1.0	0.0	2.0	3.0	3.0	4.0	2.0	3.0	2.0	2.0	0.0	2.0	4.0	5.0	1926.0	1953.0	1.0	1.0	8.0	8.0	1.0	108.0	2.0	3.0	2.0	2.0	3.0	2.0	1.0	0.0	1.0	0.0	600.0	600.0	1.0	3.0	1.0	5.0	747.0	0.0	0.0	747.0	0.0	0.0	1.0	0.0	1.0	1.0	2.0	5.0	7.0	0.0	0.0	5.0	1953.0	1.0	2.0	528.0	3.0	3.0	2.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	2006.0	8.0	4.0
936	20.0	3.0	67.0	10083.0	1.0	0.0	3.0	3.0	3.0	4.0	2.0	20.0	2.0	2.0	0.0	2.0	7.0	5.0	2003.0	2003.0	1.0	1.0	12.0	13.0	1.6	22.2	3.0	2.0	2.0	4.0	3.0	1.0	6.0	833.0	1.0	0.0	343.0	1176.0	1.0	4.0	1.0	5.0	1200.0	0.0	0.0	1200.0	1.0	0.0	2.0	0.0	2.0	1.0	3.0	5.0	7.0	0.0	0.0	1.0	2003.0	2.0	2.0	555.0	3.0	3.0	2.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	8.0	2009.0	8.0	4.0
937	60.0	3.0	75.0	9675.0	1.0	0.0	3.0	3.0	3.0	4.0	2.0	21.0	2.0	2.0	0.0	5.0	7.0	5.0	2005.0	2005.0	1.0	1.0	12.0	13.0	2.0	0.0	3.0	2.0	2.0	4.0	3.0	2.0	6.0	341.0	1.0	0.0	772.0	1113.0	1.0	4.0	1.0	5.0	1113.0	858.0	0.0	1971.0	0.0	0.0	2.0	1.0	3.0	1.0	3.0	8.0	7.0	1.0	4.0	1.0	2005.0	2.0	2.0	689.0	3.0	3.0	2.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	2009.0	8.0	4.0
938	60.0	3.0	73.0	8760.0	1.0	0.0	3.0	3.0	3.0	4.0	2.0	5.0	2.0	2.0	0.0	5.0	7.0	5.0	2006.0	2006.0	1.0	1.0	12.0	13.0	2.0	0.0	3.0	2.0	2.0	4.0	4.0	2.0	6.0	464.0	1.0	0.0	927.0	1391.0	1.0	4.0	1.0	5.0	1391.0	571.0	0.0	1962.0	0.0	0.0	2.0	1.0	3.0	1.0	3.0	7.0	7.0	0.0	0.0	1.0	2006.0	2.0	3.0	868.0	3.0	3.0	2.0	0.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	8.0	2006.0	6.0	5.0
939	70.0	3.0	123.6	24090.0	1.0	0.0	3.0	3.0	3.0	4.0	2.0	4.0	2.0	2.0	0.0	5.0	7.0	7.0	1940.0	1950.0	1.0	1.0	8.0	8.0	2.0	0.0	2.0	3.0	1.0	3.0	3.0	2.0	1.0	0.0	1.0	0.0	1032.0	1032.0	1.0	4.0	1.0	5.0	1207.0	1196.0	0.0	2403.0	0.0	0.0	2.0	0.0	4.0	1.0	2.0	10.0	7.0	2.0	3.0	1.0	1940.0	1.0	1.0	349.0	3.0	3.0	2.0	56.0	0.0	318.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	2010.0	0.0	4.0
940	90.0	3.0	55.0	12640.0	1.0	0.0	2.0	3.0	3.0	4.0	2.0	11.0	2.0	2.0	2.0	2.0	6.0	5.0	1976.0	1976.0	1.0	1.0	9.0	10.0	2.0	0.0	2.0	2.0	1.0	3.0	3.0	4.0	3.0	936.0	2.0	396.0	396.0	1728.0	1.0	2.0	1.0	5.0	1728.0	0.0	0.0	1728.0	0.0	0.0	2.0	0.0	4.0	2.0	2.0	8.0	7.0	0.0	0.0	1.0	1976.0	1.0	2.0	574.0	3.0	3.0	2.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	7.0	2006.0	8.0	4.0
941	60.0	3.0	71.2	8755.0	1.0	0.0	2.0	3.0	3.0	2.0	2.0	8.0	8.0	2.0	0.0	5.0	7.0	5.0	1999.0	1999.0	1.0	1.0	12.0	13.0	1.0	298.0	3.0	2.0	2.0	4.0	3.0	1.0	5.0	772.0	1.0	0.0	220.0	992.0	1.0	4.0	1.0	5.0	1022.0	1038.0	0.0	2060.0	1.0	0.0	2.0	1.0	3.0	1.0	3.0	8.0	7.0	1.0	3.0	3.0	1999.0	2.0	2.0	390.0	3.0	3.0	2.0	0.0	0.0	0.0	168.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	2009.0	8.0	4.0
942	90.0	3.0	42.0	7711.0	1.0	0.0	2.0	3.0	3.0	4.0	2.0	7.0	2.0	2.0	2.0	2.0	4.0	3.0	1977.0	1977.0	1.0	1.0	8.0	8.0	2.0	0.0	2.0	2.0	2.0	4.0	3.0	4.0	6.0	1440.0	1.0	0.0	0.0	1440.0	1.0	2.0	1.0	5.0	1440.0	0.0	0.0	1440.0	2.0	0.0	2.0	0.0	4.0	2.0	2.0	8.0	7.0	0.0	0.0	6.0	1890.0	0.0	0.0	0.0	0.0	0.0	0.0	321.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	8.0	2007.0	7.0	0.0
